2024-05-04 15:09:01,147 DEBUG   HandlerThread:5364 [system_monitor.py:probe():223] {'os': 'Windows-10-10.0.19045-SP0', 'python': '3.11.9', 'heartbeatAt': '2024-05-04T08:09:01.075790', 'startedAt': '2024-05-04T08:08:59.642882', 'docker': None, 'cuda': None, 'args': (), 'state': 'running', 'program': '<python with no main file>', 'codePathLocal': None, 'git': {'remote': 'https://github.com/LeThang15081994/40daypython.git', 'commit': '78b0a2a1251a942b452649eb97a66187cd6d58fb'}, 'email': 'lesythang1581994@gmail.com', 'root': 'D:/4_Course/1_2023Aio/8_40_Day_Python_Practice', 'host': 'lesythang', 'username': 'ADMIN', 'executable': 'C:\\Users\\ADMIN\\AppData\\Local\\Microsoft\\WindowsApps\\PythonSoftwareFoundation.Python.3.11_qbz5n2kfra8p0\\python.exe', 'cpu_count': 4, 'cpu_count_logical': 8, 'cpu_freq': {'current': 3600.0, 'min': 0.0, 'max': 3600.0}, 'cpu_freq_per_core': [{'current': 3600.0, 'min': 0.0, 'max': 3600.0}], 'disk': {'/': {'total': 465.75780868530273, 'used': 271.2728729248047}}, 'gpu': 'NVIDIA GeForce GTX 1650 SUPER', 'gpu_count': 1, 'gpu_devices': [{'name': 'NVIDIA GeForce GTX 1650 SUPER', 'memory_total': 4294967296}], 'memory': {'total': 15.910964965820312}}
2024-05-04 15:09:01,147 INFO    HandlerThread:5364 [system_monitor.py:probe():224] Finished collecting system info
2024-05-04 15:09:01,147 INFO    HandlerThread:5364 [system_monitor.py:probe():227] Publishing system info
2024-05-04 15:09:01,147 INFO    HandlerThread:5364 [system_monitor.py:probe():229] Finished publishing system info
2024-05-04 15:09:01,148 DEBUG   SenderThread:5364 [sender.py:send():379] send: files
2024-05-04 15:09:01,148 INFO    SenderThread:5364 [sender.py:_save_file():1390] saving file wandb-metadata.json with policy now
2024-05-04 15:09:01,303 DEBUG   HandlerThread:5364 [handler.py:handle_request():146] handle_request: python_packages
2024-05-04 15:09:01,303 DEBUG   SenderThread:5364 [sender.py:send_request():406] send_request: python_packages
2024-05-04 15:09:01,304 DEBUG   HandlerThread:5364 [handler.py:handle_request():146] handle_request: stop_status
2024-05-04 15:09:01,304 DEBUG   SenderThread:5364 [sender.py:send_request():406] send_request: stop_status
2024-05-04 15:09:01,305 DEBUG   HandlerThread:5364 [handler.py:handle_request():146] handle_request: internal_messages
2024-05-04 15:09:01,550 INFO    Thread-46 :5364 [dir_watcher.py:_on_file_created():271] file/dir created: d:\4_Course\1_2023Aio\8_40_Day_Python_Practice\Day38\wandb\run-20240504_150859-fscajwnd\files\requirements.txt
2024-05-04 15:09:01,550 INFO    Thread-46 :5364 [dir_watcher.py:_on_file_created():271] file/dir created: d:\4_Course\1_2023Aio\8_40_Day_Python_Practice\Day38\wandb\run-20240504_150859-fscajwnd\files\wandb-metadata.json
2024-05-04 15:09:01,931 DEBUG   SenderThread:5364 [sender.py:send():379] send: telemetry
2024-05-04 15:09:01,966 DEBUG   HandlerThread:5364 [handler.py:handle_request():146] handle_request: log_artifact
2024-05-04 15:09:01,967 DEBUG   SenderThread:5364 [sender.py:send_request():406] send_request: log_artifact
2024-05-04 15:09:01,989 DEBUG   HandlerThread:5364 [handler.py:handle_request():146] handle_request: partial_history
2024-05-04 15:09:01,991 DEBUG   HandlerThread:5364 [handler.py:handle_request():146] handle_request: partial_history
2024-05-04 15:09:01,992 DEBUG   HandlerThread:5364 [handler.py:handle_request():146] handle_request: partial_history
2024-05-04 15:09:01,992 DEBUG   HandlerThread:5364 [handler.py:handle_request():146] handle_request: partial_history
2024-05-04 15:09:01,992 DEBUG   HandlerThread:5364 [handler.py:handle_request():146] handle_request: partial_history
2024-05-04 15:09:01,993 DEBUG   HandlerThread:5364 [handler.py:handle_request():146] handle_request: partial_history
2024-05-04 15:09:01,993 DEBUG   HandlerThread:5364 [handler.py:handle_request():146] handle_request: partial_history
2024-05-04 15:09:01,993 DEBUG   HandlerThread:5364 [handler.py:handle_request():146] handle_request: partial_history
2024-05-04 15:09:01,993 DEBUG   HandlerThread:5364 [handler.py:handle_request():146] handle_request: partial_history
2024-05-04 15:09:01,995 DEBUG   HandlerThread:5364 [handler.py:handle_request():146] handle_request: partial_history
2024-05-04 15:09:01,995 DEBUG   HandlerThread:5364 [handler.py:handle_request():146] handle_request: partial_history
2024-05-04 15:09:01,995 DEBUG   HandlerThread:5364 [handler.py:handle_request():146] handle_request: partial_history
2024-05-04 15:09:01,995 DEBUG   HandlerThread:5364 [handler.py:handle_request():146] handle_request: partial_history
2024-05-04 15:09:01,995 DEBUG   HandlerThread:5364 [handler.py:handle_request():146] handle_request: partial_history
2024-05-04 15:09:01,996 DEBUG   HandlerThread:5364 [handler.py:handle_request():146] handle_request: partial_history
2024-05-04 15:09:01,997 DEBUG   HandlerThread:5364 [handler.py:handle_request():146] handle_request: partial_history
2024-05-04 15:09:01,997 DEBUG   HandlerThread:5364 [handler.py:handle_request():146] handle_request: partial_history
2024-05-04 15:09:01,997 DEBUG   HandlerThread:5364 [handler.py:handle_request():146] handle_request: partial_history
2024-05-04 15:09:01,997 DEBUG   HandlerThread:5364 [handler.py:handle_request():146] handle_request: partial_history
2024-05-04 15:09:01,997 DEBUG   HandlerThread:5364 [handler.py:handle_request():146] handle_request: partial_history
2024-05-04 15:09:01,998 DEBUG   HandlerThread:5364 [handler.py:handle_request():146] handle_request: partial_history
2024-05-04 15:09:01,998 DEBUG   HandlerThread:5364 [handler.py:handle_request():146] handle_request: partial_history
2024-05-04 15:09:01,998 DEBUG   HandlerThread:5364 [handler.py:handle_request():146] handle_request: partial_history
2024-05-04 15:09:01,999 DEBUG   HandlerThread:5364 [handler.py:handle_request():146] handle_request: partial_history
2024-05-04 15:09:01,999 DEBUG   HandlerThread:5364 [handler.py:handle_request():146] handle_request: partial_history
2024-05-04 15:09:01,999 DEBUG   HandlerThread:5364 [handler.py:handle_request():146] handle_request: partial_history
2024-05-04 15:09:01,999 DEBUG   HandlerThread:5364 [handler.py:handle_request():146] handle_request: partial_history
2024-05-04 15:09:01,999 DEBUG   HandlerThread:5364 [handler.py:handle_request():146] handle_request: partial_history
2024-05-04 15:09:02,000 DEBUG   HandlerThread:5364 [handler.py:handle_request():146] handle_request: partial_history
2024-05-04 15:09:02,000 DEBUG   HandlerThread:5364 [handler.py:handle_request():146] handle_request: partial_history
2024-05-04 15:09:02,000 DEBUG   HandlerThread:5364 [handler.py:handle_request():146] handle_request: partial_history
2024-05-04 15:09:02,000 DEBUG   HandlerThread:5364 [handler.py:handle_request():146] handle_request: partial_history
2024-05-04 15:09:02,000 DEBUG   HandlerThread:5364 [handler.py:handle_request():146] handle_request: partial_history
2024-05-04 15:09:02,001 DEBUG   HandlerThread:5364 [handler.py:handle_request():146] handle_request: partial_history
2024-05-04 15:09:02,001 DEBUG   HandlerThread:5364 [handler.py:handle_request():146] handle_request: partial_history
2024-05-04 15:09:02,001 DEBUG   HandlerThread:5364 [handler.py:handle_request():146] handle_request: partial_history
2024-05-04 15:09:02,001 DEBUG   HandlerThread:5364 [handler.py:handle_request():146] handle_request: partial_history
2024-05-04 15:09:02,001 DEBUG   HandlerThread:5364 [handler.py:handle_request():146] handle_request: partial_history
2024-05-04 15:09:02,002 DEBUG   HandlerThread:5364 [handler.py:handle_request():146] handle_request: partial_history
2024-05-04 15:09:02,002 DEBUG   HandlerThread:5364 [handler.py:handle_request():146] handle_request: partial_history
2024-05-04 15:09:02,002 DEBUG   HandlerThread:5364 [handler.py:handle_request():146] handle_request: partial_history
2024-05-04 15:09:02,246 INFO    wandb-upload_0:5364 [upload_job.py:push():131] Uploaded file C:\Users\ADMIN\AppData\Local\Temp\tmpgwddyxsxwandb\pyj1kl81-wandb-metadata.json
2024-05-04 15:09:02,550 INFO    Thread-46 :5364 [dir_watcher.py:_on_file_created():271] file/dir created: d:\4_Course\1_2023Aio\8_40_Day_Python_Practice\Day38\wandb\run-20240504_150859-fscajwnd\files\media\table\ Dataset _0_4f0dfea7efcf3ff09626.table.json
2024-05-04 15:09:02,550 INFO    Thread-46 :5364 [dir_watcher.py:_on_file_created():271] file/dir created: d:\4_Course\1_2023Aio\8_40_Day_Python_Practice\Day38\wandb\run-20240504_150859-fscajwnd\files\media
2024-05-04 15:09:02,550 INFO    Thread-46 :5364 [dir_watcher.py:_on_file_created():271] file/dir created: d:\4_Course\1_2023Aio\8_40_Day_Python_Practice\Day38\wandb\run-20240504_150859-fscajwnd\files\media\table
2024-05-04 15:09:02,997 DEBUG   HandlerThread:5364 [handler.py:handle_request():146] handle_request: poll_exit
2024-05-04 15:09:03,119 INFO    wandb-upload_0:5364 [upload_job.py:push():131] Uploaded file C:\Users\ADMIN\AppData\Local\Temp\tmpgwddyxsxwandb\o8bukvc0-media/table/ Dataset _0_4f0dfea7efcf3ff09626.table.json
2024-05-04 15:09:03,656 INFO    wandb-upload_1:5364 [upload_job.py:push():89] Uploaded file C:\Users\ADMIN\AppData\Local\wandb\wandb\artifacts\staging\tmpjxdrs8gl
2024-05-04 15:09:04,721 INFO    SenderThread:5364 [sender.py:send_request_log_artifact():1456] logged artifact run-fscajwnd-Dataset - {'id': 'QXJ0aWZhY3Q6ODIwNzcwNjI3', 'state': 'PENDING', 'artifactSequence': {'id': 'QXJ0aWZhY3RDb2xsZWN0aW9uOjE3MDQzMDQyMQ==', 'latestArtifact': None}}
2024-05-04 15:09:04,721 DEBUG   SenderThread:5364 [sender.py:send():379] send: files
2024-05-04 15:09:04,721 INFO    SenderThread:5364 [sender.py:_save_file():1390] saving file media\table\ Dataset _0_4f0dfea7efcf3ff09626.table.json with policy now
2024-05-04 15:09:04,722 DEBUG   HandlerThread:5364 [handler.py:handle_request():146] handle_request: status_report
2024-05-04 15:09:04,723 DEBUG   SenderThread:5364 [sender.py:send():379] send: history
2024-05-04 15:09:04,723 DEBUG   SenderThread:5364 [sender.py:send_request():406] send_request: summary_record
2024-05-04 15:09:04,727 INFO    SenderThread:5364 [sender.py:_save_file():1390] saving file wandb-summary.json with policy end
2024-05-04 15:09:04,728 DEBUG   SenderThread:5364 [sender.py:send():379] send: history
2024-05-04 15:09:04,728 DEBUG   SenderThread:5364 [sender.py:send_request():406] send_request: summary_record
2024-05-04 15:09:04,729 INFO    SenderThread:5364 [sender.py:_save_file():1390] saving file wandb-summary.json with policy end
2024-05-04 15:09:04,730 DEBUG   SenderThread:5364 [sender.py:send():379] send: history
2024-05-04 15:09:04,730 DEBUG   SenderThread:5364 [sender.py:send_request():406] send_request: summary_record
2024-05-04 15:09:04,731 INFO    SenderThread:5364 [sender.py:_save_file():1390] saving file wandb-summary.json with policy end
2024-05-04 15:09:04,731 DEBUG   SenderThread:5364 [sender.py:send():379] send: history
2024-05-04 15:09:04,732 DEBUG   SenderThread:5364 [sender.py:send_request():406] send_request: summary_record
2024-05-04 15:09:04,733 INFO    SenderThread:5364 [sender.py:_save_file():1390] saving file wandb-summary.json with policy end
2024-05-04 15:09:04,736 DEBUG   SenderThread:5364 [sender.py:send():379] send: history
2024-05-04 15:09:04,736 DEBUG   SenderThread:5364 [sender.py:send_request():406] send_request: summary_record
2024-05-04 15:09:04,737 INFO    SenderThread:5364 [sender.py:_save_file():1390] saving file wandb-summary.json with policy end
2024-05-04 15:09:04,738 DEBUG   SenderThread:5364 [sender.py:send():379] send: history
2024-05-04 15:09:04,739 DEBUG   SenderThread:5364 [sender.py:send_request():406] send_request: summary_record
2024-05-04 15:09:04,740 INFO    SenderThread:5364 [sender.py:_save_file():1390] saving file wandb-summary.json with policy end
2024-05-04 15:09:04,741 DEBUG   SenderThread:5364 [sender.py:send():379] send: history
2024-05-04 15:09:04,741 DEBUG   SenderThread:5364 [sender.py:send_request():406] send_request: summary_record
2024-05-04 15:09:04,742 INFO    SenderThread:5364 [sender.py:_save_file():1390] saving file wandb-summary.json with policy end
2024-05-04 15:09:04,742 DEBUG   SenderThread:5364 [sender.py:send():379] send: history
2024-05-04 15:09:04,743 DEBUG   SenderThread:5364 [sender.py:send_request():406] send_request: summary_record
2024-05-04 15:09:04,743 INFO    SenderThread:5364 [sender.py:_save_file():1390] saving file wandb-summary.json with policy end
2024-05-04 15:09:04,744 DEBUG   SenderThread:5364 [sender.py:send():379] send: history
2024-05-04 15:09:04,744 DEBUG   SenderThread:5364 [sender.py:send_request():406] send_request: summary_record
2024-05-04 15:09:04,745 INFO    SenderThread:5364 [sender.py:_save_file():1390] saving file wandb-summary.json with policy end
2024-05-04 15:09:04,745 DEBUG   SenderThread:5364 [sender.py:send():379] send: history
2024-05-04 15:09:04,745 DEBUG   SenderThread:5364 [sender.py:send_request():406] send_request: summary_record
2024-05-04 15:09:04,746 INFO    SenderThread:5364 [sender.py:_save_file():1390] saving file wandb-summary.json with policy end
2024-05-04 15:09:04,746 DEBUG   SenderThread:5364 [sender.py:send():379] send: history
2024-05-04 15:09:04,747 DEBUG   SenderThread:5364 [sender.py:send_request():406] send_request: summary_record
2024-05-04 15:09:04,747 INFO    SenderThread:5364 [sender.py:_save_file():1390] saving file wandb-summary.json with policy end
2024-05-04 15:09:04,747 DEBUG   SenderThread:5364 [sender.py:send():379] send: history
2024-05-04 15:09:04,747 DEBUG   SenderThread:5364 [sender.py:send_request():406] send_request: summary_record
2024-05-04 15:09:04,747 INFO    SenderThread:5364 [sender.py:_save_file():1390] saving file wandb-summary.json with policy end
2024-05-04 15:09:04,748 DEBUG   SenderThread:5364 [sender.py:send():379] send: history
2024-05-04 15:09:04,748 DEBUG   SenderThread:5364 [sender.py:send_request():406] send_request: summary_record
2024-05-04 15:09:04,748 INFO    SenderThread:5364 [sender.py:_save_file():1390] saving file wandb-summary.json with policy end
2024-05-04 15:09:04,749 DEBUG   SenderThread:5364 [sender.py:send():379] send: history
2024-05-04 15:09:04,749 DEBUG   SenderThread:5364 [sender.py:send_request():406] send_request: summary_record
2024-05-04 15:09:04,749 INFO    SenderThread:5364 [sender.py:_save_file():1390] saving file wandb-summary.json with policy end
2024-05-04 15:09:04,750 DEBUG   SenderThread:5364 [sender.py:send():379] send: history
2024-05-04 15:09:04,750 DEBUG   SenderThread:5364 [sender.py:send_request():406] send_request: summary_record
2024-05-04 15:09:04,750 INFO    SenderThread:5364 [sender.py:_save_file():1390] saving file wandb-summary.json with policy end
2024-05-04 15:09:04,751 DEBUG   SenderThread:5364 [sender.py:send():379] send: history
2024-05-04 15:09:04,751 DEBUG   SenderThread:5364 [sender.py:send_request():406] send_request: summary_record
2024-05-04 15:09:04,751 INFO    SenderThread:5364 [sender.py:_save_file():1390] saving file wandb-summary.json with policy end
2024-05-04 15:09:04,752 DEBUG   SenderThread:5364 [sender.py:send():379] send: history
2024-05-04 15:09:04,752 DEBUG   SenderThread:5364 [sender.py:send_request():406] send_request: summary_record
2024-05-04 15:09:04,752 INFO    SenderThread:5364 [sender.py:_save_file():1390] saving file wandb-summary.json with policy end
2024-05-04 15:09:04,753 DEBUG   SenderThread:5364 [sender.py:send():379] send: history
2024-05-04 15:09:04,753 DEBUG   SenderThread:5364 [sender.py:send_request():406] send_request: summary_record
2024-05-04 15:09:04,753 INFO    SenderThread:5364 [sender.py:_save_file():1390] saving file wandb-summary.json with policy end
2024-05-04 15:09:04,753 DEBUG   SenderThread:5364 [sender.py:send():379] send: history
2024-05-04 15:09:04,754 DEBUG   SenderThread:5364 [sender.py:send_request():406] send_request: summary_record
2024-05-04 15:09:04,754 INFO    SenderThread:5364 [sender.py:_save_file():1390] saving file wandb-summary.json with policy end
2024-05-04 15:09:04,754 DEBUG   SenderThread:5364 [sender.py:send():379] send: history
2024-05-04 15:09:04,754 DEBUG   SenderThread:5364 [sender.py:send_request():406] send_request: summary_record
2024-05-04 15:09:04,755 INFO    SenderThread:5364 [sender.py:_save_file():1390] saving file wandb-summary.json with policy end
2024-05-04 15:09:04,755 DEBUG   SenderThread:5364 [sender.py:send():379] send: history
2024-05-04 15:09:04,755 DEBUG   SenderThread:5364 [sender.py:send_request():406] send_request: summary_record
2024-05-04 15:09:04,756 INFO    SenderThread:5364 [sender.py:_save_file():1390] saving file wandb-summary.json with policy end
2024-05-04 15:09:04,756 DEBUG   SenderThread:5364 [sender.py:send():379] send: history
2024-05-04 15:09:04,756 DEBUG   SenderThread:5364 [sender.py:send_request():406] send_request: summary_record
2024-05-04 15:09:04,757 INFO    SenderThread:5364 [sender.py:_save_file():1390] saving file wandb-summary.json with policy end
2024-05-04 15:09:04,757 DEBUG   SenderThread:5364 [sender.py:send():379] send: history
2024-05-04 15:09:04,757 DEBUG   SenderThread:5364 [sender.py:send_request():406] send_request: summary_record
2024-05-04 15:09:04,758 INFO    SenderThread:5364 [sender.py:_save_file():1390] saving file wandb-summary.json with policy end
2024-05-04 15:09:04,758 DEBUG   SenderThread:5364 [sender.py:send():379] send: history
2024-05-04 15:09:04,758 DEBUG   SenderThread:5364 [sender.py:send_request():406] send_request: summary_record
2024-05-04 15:09:04,759 INFO    SenderThread:5364 [sender.py:_save_file():1390] saving file wandb-summary.json with policy end
2024-05-04 15:09:04,759 DEBUG   SenderThread:5364 [sender.py:send():379] send: history
2024-05-04 15:09:04,759 DEBUG   SenderThread:5364 [sender.py:send_request():406] send_request: summary_record
2024-05-04 15:09:04,759 INFO    SenderThread:5364 [sender.py:_save_file():1390] saving file wandb-summary.json with policy end
2024-05-04 15:09:04,760 DEBUG   SenderThread:5364 [sender.py:send():379] send: history
2024-05-04 15:09:04,760 DEBUG   SenderThread:5364 [sender.py:send_request():406] send_request: summary_record
2024-05-04 15:09:04,760 INFO    SenderThread:5364 [sender.py:_save_file():1390] saving file wandb-summary.json with policy end
2024-05-04 15:09:04,761 DEBUG   SenderThread:5364 [sender.py:send():379] send: history
2024-05-04 15:09:04,761 DEBUG   SenderThread:5364 [sender.py:send_request():406] send_request: summary_record
2024-05-04 15:09:04,761 INFO    SenderThread:5364 [sender.py:_save_file():1390] saving file wandb-summary.json with policy end
2024-05-04 15:09:04,761 DEBUG   SenderThread:5364 [sender.py:send():379] send: history
2024-05-04 15:09:04,761 DEBUG   SenderThread:5364 [sender.py:send_request():406] send_request: summary_record
2024-05-04 15:09:04,762 INFO    SenderThread:5364 [sender.py:_save_file():1390] saving file wandb-summary.json with policy end
2024-05-04 15:09:04,762 DEBUG   SenderThread:5364 [sender.py:send():379] send: history
2024-05-04 15:09:04,762 DEBUG   SenderThread:5364 [sender.py:send_request():406] send_request: summary_record
2024-05-04 15:09:04,763 INFO    SenderThread:5364 [sender.py:_save_file():1390] saving file wandb-summary.json with policy end
2024-05-04 15:09:04,763 DEBUG   SenderThread:5364 [sender.py:send():379] send: history
2024-05-04 15:09:04,763 DEBUG   SenderThread:5364 [sender.py:send_request():406] send_request: summary_record
2024-05-04 15:09:04,763 INFO    SenderThread:5364 [sender.py:_save_file():1390] saving file wandb-summary.json with policy end
2024-05-04 15:09:04,764 DEBUG   SenderThread:5364 [sender.py:send():379] send: history
2024-05-04 15:09:04,764 DEBUG   SenderThread:5364 [sender.py:send_request():406] send_request: summary_record
2024-05-04 15:09:04,764 INFO    SenderThread:5364 [sender.py:_save_file():1390] saving file wandb-summary.json with policy end
2024-05-04 15:09:04,765 DEBUG   SenderThread:5364 [sender.py:send():379] send: history
2024-05-04 15:09:04,765 DEBUG   SenderThread:5364 [sender.py:send_request():406] send_request: summary_record
2024-05-04 15:09:04,765 INFO    SenderThread:5364 [sender.py:_save_file():1390] saving file wandb-summary.json with policy end
2024-05-04 15:09:04,765 DEBUG   SenderThread:5364 [sender.py:send():379] send: history
2024-05-04 15:09:04,765 DEBUG   SenderThread:5364 [sender.py:send_request():406] send_request: summary_record
2024-05-04 15:09:04,766 INFO    SenderThread:5364 [sender.py:_save_file():1390] saving file wandb-summary.json with policy end
2024-05-04 15:09:04,766 DEBUG   SenderThread:5364 [sender.py:send():379] send: history
2024-05-04 15:09:04,766 DEBUG   SenderThread:5364 [sender.py:send_request():406] send_request: summary_record
2024-05-04 15:09:04,766 INFO    SenderThread:5364 [sender.py:_save_file():1390] saving file wandb-summary.json with policy end
2024-05-04 15:09:04,767 DEBUG   SenderThread:5364 [sender.py:send():379] send: history
2024-05-04 15:09:04,767 DEBUG   SenderThread:5364 [sender.py:send_request():406] send_request: summary_record
2024-05-04 15:09:04,767 INFO    SenderThread:5364 [sender.py:_save_file():1390] saving file wandb-summary.json with policy end
2024-05-04 15:09:04,767 DEBUG   SenderThread:5364 [sender.py:send():379] send: history
2024-05-04 15:09:04,767 DEBUG   SenderThread:5364 [sender.py:send_request():406] send_request: summary_record
2024-05-04 15:09:04,768 INFO    SenderThread:5364 [sender.py:_save_file():1390] saving file wandb-summary.json with policy end
2024-05-04 15:09:04,768 DEBUG   SenderThread:5364 [sender.py:send():379] send: history
2024-05-04 15:09:04,768 DEBUG   SenderThread:5364 [sender.py:send_request():406] send_request: summary_record
2024-05-04 15:09:04,768 INFO    SenderThread:5364 [sender.py:_save_file():1390] saving file wandb-summary.json with policy end
2024-05-04 15:09:04,768 DEBUG   SenderThread:5364 [sender.py:send():379] send: history
2024-05-04 15:09:04,769 DEBUG   SenderThread:5364 [sender.py:send_request():406] send_request: summary_record
2024-05-04 15:09:04,769 INFO    SenderThread:5364 [sender.py:_save_file():1390] saving file wandb-summary.json with policy end
2024-05-04 15:09:04,769 DEBUG   SenderThread:5364 [sender.py:send():379] send: history
2024-05-04 15:09:04,769 DEBUG   SenderThread:5364 [sender.py:send_request():406] send_request: summary_record
2024-05-04 15:09:04,769 INFO    SenderThread:5364 [sender.py:_save_file():1390] saving file wandb-summary.json with policy end
2024-05-04 15:09:04,770 DEBUG   SenderThread:5364 [sender.py:send():379] send: history
2024-05-04 15:09:04,770 DEBUG   SenderThread:5364 [sender.py:send_request():406] send_request: summary_record
2024-05-04 15:09:04,770 INFO    SenderThread:5364 [sender.py:_save_file():1390] saving file wandb-summary.json with policy end
2024-05-04 15:09:04,770 DEBUG   SenderThread:5364 [sender.py:send():379] send: history
2024-05-04 15:09:04,770 DEBUG   SenderThread:5364 [sender.py:send_request():406] send_request: summary_record
2024-05-04 15:09:04,771 INFO    SenderThread:5364 [sender.py:_save_file():1390] saving file wandb-summary.json with policy end
2024-05-04 15:09:04,771 DEBUG   SenderThread:5364 [sender.py:send():379] send: telemetry
2024-05-04 15:09:04,771 DEBUG   SenderThread:5364 [sender.py:send():379] send: exit
2024-05-04 15:09:04,771 INFO    SenderThread:5364 [sender.py:send_exit():586] handling exit code: 0
2024-05-04 15:09:04,771 INFO    SenderThread:5364 [sender.py:send_exit():588] handling runtime: 0
2024-05-04 15:09:04,771 INFO    SenderThread:5364 [sender.py:_save_file():1390] saving file wandb-summary.json with policy end
2024-05-04 15:09:04,772 INFO    SenderThread:5364 [sender.py:send_exit():594] send defer
2024-05-04 15:09:04,772 DEBUG   SenderThread:5364 [sender.py:send_request():406] send_request: poll_exit
2024-05-04 15:09:04,772 DEBUG   HandlerThread:5364 [handler.py:handle_request():146] handle_request: defer
2024-05-04 15:09:04,772 INFO    HandlerThread:5364 [handler.py:handle_request_defer():172] handle defer: 0
2024-05-04 15:09:04,772 DEBUG   SenderThread:5364 [sender.py:send_request():406] send_request: defer
2024-05-04 15:09:04,772 INFO    SenderThread:5364 [sender.py:send_request_defer():610] handle sender defer: 0
2024-05-04 15:09:04,772 INFO    SenderThread:5364 [sender.py:transition_state():614] send defer: 1
2024-05-04 15:09:04,772 DEBUG   HandlerThread:5364 [handler.py:handle_request():146] handle_request: defer
2024-05-04 15:09:04,772 INFO    HandlerThread:5364 [handler.py:handle_request_defer():172] handle defer: 1
2024-05-04 15:09:04,773 DEBUG   SenderThread:5364 [sender.py:send_request():406] send_request: defer
2024-05-04 15:09:04,773 INFO    SenderThread:5364 [sender.py:send_request_defer():610] handle sender defer: 1
2024-05-04 15:09:04,773 INFO    SenderThread:5364 [sender.py:transition_state():614] send defer: 2
2024-05-04 15:09:04,773 DEBUG   HandlerThread:5364 [handler.py:handle_request():146] handle_request: defer
2024-05-04 15:09:04,773 INFO    HandlerThread:5364 [handler.py:handle_request_defer():172] handle defer: 2
2024-05-04 15:09:04,773 INFO    HandlerThread:5364 [system_monitor.py:finish():203] Stopping system monitor
2024-05-04 15:09:04,773 DEBUG   SystemMonitor:5364 [system_monitor.py:_start():172] Starting system metrics aggregation loop
2024-05-04 15:09:04,774 DEBUG   SystemMonitor:5364 [system_monitor.py:_start():179] Finished system metrics aggregation loop
2024-05-04 15:09:04,774 INFO    HandlerThread:5364 [interfaces.py:finish():202] Joined cpu monitor
2024-05-04 15:09:04,777 DEBUG   SystemMonitor:5364 [system_monitor.py:_start():183] Publishing last batch of metrics
2024-05-04 15:09:04,777 INFO    HandlerThread:5364 [interfaces.py:finish():202] Joined disk monitor
2024-05-04 15:09:04,804 INFO    HandlerThread:5364 [interfaces.py:finish():202] Joined gpu monitor
2024-05-04 15:09:04,804 INFO    HandlerThread:5364 [interfaces.py:finish():202] Joined memory monitor
2024-05-04 15:09:04,804 INFO    HandlerThread:5364 [interfaces.py:finish():202] Joined network monitor
